plate,well,signal,row,col,drugs,group_code,groups
3,L17,411704,12,17,Navitoclax,2,lib
3,L18,410226,12,18,dmso wellmate only/unpinned,1,dmso
3,L19,412153,12,19,Ro-3306,2,lib
3,L20,402602,12,20,dmso wellmate only/unpinned,1,dmso
3,L21,412767,12,21,Empesertib,2,lib
3,L22,405910,12,22,dmso wellmate only/unpinned,1,dmso
3,L23,369839,12,23,DMSO + dmso,0,bckg
3,L24,372554,12,24,DMSO + dmso,0,bckg
3,M01,164957,13,1,STAUR + dmso,10,staur
3,M02,149039,13,2,STAUR + dmso,10,staur
3,M03,388205,13,3,SGX-523,2,lib
3,M04,402387,13,4,SGX-523,2,lib
3,M05,394714,13,5,Alisertib,2,lib
3,M06,401484,13,6,Alisertib,2,lib
3,M07,376632,13,7,Onvansertib,2,lib
3,M08,377465,13,8,Onvansertib,2,lib
3,M09,387251,13,9,AZD1390,2,lib
3,M10,363669,13,10,AZD1390,2,lib
3,M11,213505,13,11,Camptothecin,2,lib
3,M12,198459,13,12,Camptothecin,2,lib
3,M13,390475,13,13,Tomivosertib,2,lib
3,M14,395695,13,14,Tomivosertib,2,lib
3,M15,391458,13,15,FRAX1036,2,lib
3,M16,426474,13,16,FRAX1036,2,lib
3,M17,363000,13,17,Trametinib,2,lib
3,M18,367999,13,18,Trametinib,2,lib
3,M19,454734,13,19,Lonafarnib,2,lib
3,M20,445882,13,20,Lonafarnib,2,lib
3,M21,407837,13,21,Niclosamide,2,lib
3,M22,438765,13,22,Niclosamide,2,lib
3,M23,405125,13,23,DMSO + dmso,0,bckg
3,M24,400063,13,24,DMSO + dmso,0,bckg
3,N01,196276,14,1,STAUR + dmso,10,staur
3,N02,174730,14,2,STAUR + dmso,10,staur
3,N03,443159,14,3,SGX-523,2,lib
3,N04,428307,14,4,dmso wellmate only/unpinned,1,dmso
3,N05,431719,14,5,Alisertib,2,lib
3,N06,449736,14,6,dmso wellmate only/unpinned,1,dmso
3,N07,392828,14,7,Onvansertib,2,lib
3,N08,446138,14,8,dmso wellmate only/unpinned,1,dmso
3,N09,440096,14,9,AZD1390,2,lib
3,N10,417484,14,10,dmso wellmate only/unpinned,1,dmso
3,N11,272072,14,11,Camptothecin,2,lib
3,N12,417886,14,12,dmso wellmate only/unpinned,1,dmso
3,N13,426012,14,13,Tomivosertib,2,lib
3,N14,414492,14,14,dmso wellmate only/unpinned,1,dmso
3,N15,423137,14,15,FRAX1036,2,lib
3,N16,415628,14,16,dmso wellmate only/unpinned,1,dmso
3,N17,350066,14,17,Trametinib,2,lib
3,N18,400380,14,18,dmso wellmate only/unpinned,1,dmso
3,N19,439225,14,19,Lonafarnib,2,lib
3,N20,413783,14,20,dmso wellmate only/unpinned,1,dmso
3,N21,411113,14,21,Niclosamide,2,lib
3,N22,443455,14,22,dmso wellmate only/unpinned,1,dmso
3,N23,381820,14,23,DMSO + dmso,0,bckg
3,N24,398601,14,24,DMSO + dmso,0,bckg
3,O01,171249,15,1,STAUR + dmso,10,staur
3,O02,174590,15,2,STAUR + dmso,10,staur
3,O03,423525,15,3,BML-277,2,lib
3,O04,388419,15,4,BML-277,2,lib
3,O05,404948,15,5,Ceralasertib,2,lib
3,O06,384637,15,6,Ceralasertib,2,lib
3,O07,358906,15,7,ZN-c3,2,lib
3,O08,370360,15,8,ZN-c3,2,lib
3,O09,324341,15,9,(+)-JQ-1,2,lib
3,O10,290142,15,10,(+)-JQ-1,2,lib
3,O11,337462,15,11,Adavosertib,2,lib
3,O12,346983,15,12,Adavosertib,2,lib
3,O13,360134,15,13,Adapalene,2,lib
3,O14,375563,15,14,Adapalene,2,lib
3,O15,386015,15,15,LB-100,2,lib
3,O16,393484,15,16,LB-100,2,lib
3,O17,408616,15,17,Palbociclib (monohydrochloride),2,lib
3,O18,425256,15,18,Palbociclib (monohydrochloride),2,lib
3,O19,282298,15,19,Copanlisib (dihydrochloride),2,lib
3,O20,294519,15,20,Copanlisib (dihydrochloride),2,lib
3,O21,417202,15,21,Oxaliplatin,2,lib
3,O22,401009,15,22,Oxaliplatin,2,lib
3,O23,384417,15,23,DMSO + dmso,0,bckg
3,O24,405563,15,24,DMSO + dmso,0,bckg
3,P01,189484,16,1,STAUR + dmso,10,staur
3,P02,187082,16,2,STAUR + dmso,10,staur
3,P03,453829,16,3,BML-277,2,lib
3,P04,436717,16,4,dmso wellmate only/unpinned,1,dmso
3,P05,456851,16,5,Ceralasertib,2,lib
3,P06,470038,16,6,dmso wellmate only/unpinned,1,dmso
3,P07,438066,16,7,ZN-c3,2,lib
3,P08,476668,16,8,dmso wellmate only/unpinned,1,dmso
3,P09,378503,16,9,(+)-JQ-1,2,lib
3,P10,431533,16,10,dmso wellmate only/unpinned,1,dmso
3,P11,446092,16,11,Adavosertib,2,lib
3,P12,431797,16,12,dmso wellmate only/unpinned,1,dmso
3,P13,381884,16,13,Adapalene,2,lib
3,P14,424407,16,14,dmso wellmate only/unpinned,1,dmso
3,P15,451573,16,15,LB-100,2,lib
3,P16,429128,16,16,dmso wellmate only/unpinned,1,dmso
3,P17,482202,16,17,Palbociclib (monohydrochloride),2,lib
3,P18,446025,16,18,dmso wellmate only/unpinned,1,dmso
3,P19,301135,16,19,Copanlisib (dihydrochloride),2,lib
3,P20,408572,16,20,dmso wellmate only/unpinned,1,dmso
3,P21,419560,16,21,Oxaliplatin,2,lib
3,P22,420164,16,22,dmso wellmate only/unpinned,1,dmso
3,P23,389797,16,23,DMSO + dmso,0,bckg
3,P24,399786,16,24,DMSO + dmso,0,bckg
4,A01,433009,1,1,DMSO + dmso,0,bckg
4,A02,414414,1,2,DMSO + dmso,0,bckg
4,A03,458654,1,3,dmso wellmate only/unpinned,1,dmso
4,A04,450224,1,4,dmso wellmate only/unpinned,1,dmso
4,A05,469954,1,5,Hydroxyurea,2,lib
4,A06,437326,1,6,Hydroxyurea,2,lib
4,A07,438652,1,7,Tazemetostat,2,lib
4,A08,431085,1,8,Tazemetostat,2,lib
4,A09,411540,1,9,Pemetrexed,2,lib
4,A10,419216,1,10,Pemetrexed,2,lib
4,A11,426172,1,11,Raloxifene (hydrochloride),2,lib
4,A12,443998,1,12,Raloxifene (hydrochloride),2,lib
4,A13,436770,1,13,Mifepristone,2,lib
4,A14,464697,1,14,Mifepristone,2,lib
4,A15,407256,1,15,Fulvestrant,2,lib
4,A16,390565,1,16,Fulvestrant,2,lib
4,A17,404686,1,17,Enzalutamide,2,lib
4,A18,430905,1,18,Enzalutamide,2,lib
4,A19,440889,1,19,Rucaparib,2,lib
4,A20,423551,1,20,Rucaparib,2,lib
4,A21,375844,1,21,5-Fluorouracil,2,lib
4,A22,419417,1,22,5-Fluorouracil,2,lib
4,A23,162799,1,23,STAUR + dmso,10,staur
4,A24,132386,1,24,STAUR + dmso,10,staur
4,B01,427672,2,1,DMSO + dmso,0,bckg
4,B02,416320,2,2,DMSO + dmso,0,bckg
4,B03,494201,2,3,dmso wellmate only/unpinned,1,dmso
4,B04,459538,2,4,dmso wellmate only/unpinned,1,dmso
4,B05,446351,2,5,Hydroxyurea,2,lib
4,B06,442431,2,6,dmso wellmate only/unpinned,1,dmso
4,B07,441927,2,7,Tazemetostat,2,lib
4,B08,468582,2,8,dmso wellmate only/unpinned,1,dmso
4,B09,423672,2,9,Pemetrexed,2,lib
4,B10,417663,2,10,dmso wellmate only/unpinned,1,dmso
4,B11,406376,2,11,Raloxifene (hydrochloride),2,lib
4,B12,431395,2,12,dmso wellmate only/unpinned,1,dmso
4,B13,412462,2,13,Mifepristone,2,lib
4,B14,410085,2,14,dmso wellmate only/unpinned,1,dmso
4,B15,398774,2,15,Fulvestrant,2,lib
4,B16,410556,2,16,dmso wellmate only/unpinned,1,dmso
4,B17,405864,2,17,Enzalutamide,2,lib
4,B18,411103,2,18,dmso wellmate only/unpinned,1,dmso
4,B19,419368,2,19,Rucaparib,2,lib
4,B20,413974,2,20,dmso wellmate only/unpinned,1,dmso
4,B21,387166,2,21,5-Fluorouracil,2,lib
4,B22,408976,2,22,dmso wellmate only/unpinned,1,dmso
4,B23,131761,2,23,STAUR + dmso,10,staur
4,B24,129110,2,24,STAUR + dmso,10,staur
4,C01,417646,3,1,DMSO + dmso,0,bckg
4,C02,428941,3,2,DMSO + dmso,0,bckg
4,C03,456714,3,3,dmso wellmate only/unpinned,1,dmso
4,C04,459340,3,4,dmso wellmate only/unpinned,1,dmso
4,C05,291514,3,5,Gemcitabine,2,lib
4,C06,272538,3,6,Gemcitabine,2,lib
4,C07,414301,3,7,Erlotinib,2,lib
4,C08,406121,3,8,Erlotinib,2,lib
4,C09,394511,3,9,Saracatinib,2,lib
4,C10,356594,3,10,Saracatinib,2,lib
4,C11,313108,3,11,Ipatasertib,2,lib
4,C12,359350,3,12,Ipatasertib,2,lib
4,C13,121778,3,13,Vorinostat,2,lib
4,C14,142329,3,14,Vorinostat,2,lib
4,C15,239203,3,15,Buparlisib,2,lib
4,C16,259166,3,16,Buparlisib,2,lib
4,C17,393058,3,17,Everolimus,2,lib
4,C18,404111,3,18,Everolimus,2,lib
4,C19,132012,3,19,Topotecan (Hydrochloride),2,lib
4,C20,129285,3,20,Topotecan (Hydrochloride),2,lib
4,C21,47289,3,21,Bortezomib,2,lib
4,C22,45113,3,22,Bortezomib,2,lib
4,C23,175751,3,23,STAUR + dmso,10,staur
4,C24,157259,3,24,STAUR + dmso,10,staur
4,D01,402525,4,1,DMSO + dmso,0,bckg
4,D02,391522,4,2,DMSO + dmso,0,bckg
4,D03,496568,4,3,dmso wellmate only/unpinned,1,dmso
4,D04,469463,4,4,dmso wellmate only/unpinned,1,dmso
4,D05,271471,4,5,Gemcitabine,2,lib
4,D06,442931,4,6,dmso wellmate only/unpinned,1,dmso
4,D07,375213,4,7,Erlotinib,2,lib
4,D08,435405,4,8,dmso wellmate only/unpinned,1,dmso
4,D09,379443,4,9,Saracatinib,2,lib
4,D10,433253,4,10,dmso wellmate only/unpinned,1,dmso
4,D11,368814,4,11,Ipatasertib,2,lib
4,D12,419923,4,12,dmso wellmate only/unpinned,1,dmso
4,D13,198036,4,13,Vorinostat,2,lib
4,D14,438661,4,14,dmso wellmate only/unpinned,1,dmso
4,D15,259088,4,15,Buparlisib,2,lib
4,D16,454859,4,16,dmso wellmate only/unpinned,1,dmso
4,D17,403623,4,17,Everolimus,2,lib
4,D18,415322,4,18,dmso wellmate only/unpinned,1,dmso
4,D19,118582,4,19,Topotecan (Hydrochloride),2,lib
4,D20,416540,4,20,dmso wellmate only/unpinned,1,dmso
4,D21,47401,4,21,Bortezomib,2,lib
4,D22,455291,4,22,dmso wellmate only/unpinned,1,dmso
4,D23,182845,4,23,STAUR + dmso,10,staur
4,D24,162162,4,24,STAUR + dmso,10,staur
4,E01,415571,5,1,DMSO + dmso,0,bckg
4,E02,426222,5,2,DMSO + dmso,0,bckg
4,E03,456911,5,3,dmso wellmate only/unpinned,1,dmso
4,E04,466150,5,4,dmso wellmate only/unpinned,1,dmso
4,E05,412623,5,5,FRAX597,2,lib
4,E06,433927,5,6,FRAX597,2,lib
4,E07,273392,5,7,Ganetespib,2,lib
4,E08,261026,5,8,Ganetespib,2,lib
4,E09,367628,5,9,Afatinib,2,lib
4,E10,360887,5,10,Afatinib,2,lib
4,E11,373927,5,11,Volasertib,2,lib
4,E12,406489,5,12,Volasertib,2,lib
4,E13,395588,5,13,PF-573228,2,lib
4,E14,434079,5,14,PF-573228,2,lib
4,E15,410319,5,15,ART558,2,lib
4,E16,432557,5,16,ART558,2,lib
4,E17,411849,5,17,Mirin,2,lib
4,E18,416825,5,18,Mirin,2,lib
4,E19,368051,5,19,Ferrostatin-1,2,lib
4,E20,373088,5,20,Ferrostatin-1,2,lib
4,E21,405022,5,21,Barasertib,2,lib
4,E22,427022,5,22,Barasertib,2,lib
4,E23,160187,5,23,STAUR + dmso,10,staur
4,E24,161701,5,24,STAUR + dmso,10,staur
4,F01,404111,6,1,DMSO + dmso,0,bckg
4,F02,400198,6,2,DMSO + dmso,0,bckg
4,F03,441746,6,3,dmso wellmate only/unpinned,1,dmso
4,F04,467525,6,4,dmso wellmate only/unpinned,1,dmso
4,F05,445549,6,5,FRAX597,2,lib
4,F06,441926,6,6,dmso wellmate only/unpinned,1,dmso
4,F07,287965,6,7,Ganetespib,2,lib
4,F08,469777,6,8,dmso wellmate only/unpinned,1,dmso
4,F09,331428,6,9,Afatinib,2,lib
4,F10,435763,6,10,dmso wellmate only/unpinned,1,dmso
4,F11,405408,6,11,Volasertib,2,lib
4,F12,437109,6,12,dmso wellmate only/unpinned,1,dmso
4,F13,426407,6,13,PF-573228,2,lib
4,F14,430600,6,14,dmso wellmate only/unpinned,1,dmso
4,F15,423903,6,15,ART558,2,lib
4,F16,437258,6,16,dmso wellmate only/unpinned,1,dmso
4,F17,380281,6,17,Mirin,2,lib
4,F18,390057,6,18,dmso wellmate only/unpinned,1,dmso
4,F19,363401,6,19,Ferrostatin-1,2,lib
4,F20,364500,6,20,dmso wellmate only/unpinned,1,dmso
4,F21,409086,6,21,Barasertib,2,lib
4,F22,414928,6,22,dmso wellmate only/unpinned,1,dmso
4,F23,163998,6,23,STAUR + dmso,10,staur
4,F24,160360,6,24,STAUR + dmso,10,staur
4,G01,438443,7,1,DMSO + dmso,0,bckg
4,G02,376910,7,2,DMSO + dmso,0,bckg
4,G03,461352,7,3,dmso wellmate only/unpinned,1,dmso
4,G04,454724,7,4,dmso wellmate only/unpinned,1,dmso
4,G05,416676,7,5,Infigratinib,2,lib
4,G06,455407,7,6,Infigratinib,2,lib
4,G07,325371,7,7,Prexasertib,2,lib
4,G08,336068,7,8,Prexasertib,2,lib
4,G09,463118,7,9,Silmitasertib,2,lib
4,G10,430198,7,10,Silmitasertib,2,lib
4,G11,450355,7,11,Olaparib,2,lib
4,G12,432625,7,12,Olaparib,2,lib
4,G13,417170,7,13,T0070907,2,lib
4,G14,468904,7,14,T0070907,2,lib
4,G15,426134,7,15,Dabrafenib,2,lib
4,G16,450801,7,16,Dabrafenib,2,lib
4,G17,389786,7,17,Selumetinib,2,lib
4,G18,409099,7,18,Selumetinib,2,lib
4,G19,424347,7,19,Y-27632,2,lib
4,G20,411779,7,20,Y-27632,2,lib
4,G21,417508,7,21,IWR-1,2,lib
4,G22,428082,7,22,IWR-1,2,lib
4,G23,186121,7,23,STAUR + dmso,10,staur
4,G24,189238,7,24,STAUR + dmso,10,staur
4,H01,441541,8,1,DMSO + dmso,0,bckg
4,H02,372366,8,2,DMSO + dmso,0,bckg
4,H03,480867,8,3,dmso wellmate only/unpinned,1,dmso
4,H04,459707,8,4,dmso wellmate only/unpinned,1,dmso
4,H05,425439,8,5,Infigratinib,2,lib
4,H06,443427,8,6,dmso wellmate only/unpinned,1,dmso
4,H07,314126,8,7,Prexasertib,2,lib
4,H08,420787,8,8,dmso wellmate only/unpinned,1,dmso
4,H09,418044,8,9,Silmitasertib,2,lib
4,H10,436385,8,10,dmso wellmate only/unpinned,1,dmso
4,H11,473998,8,11,Olaparib,2,lib
4,H12,443335,8,12,dmso wellmate only/unpinned,1,dmso
4,H13,434526,8,13,T0070907,2,lib
4,H14,447214,8,14,dmso wellmate only/unpinned,1,dmso
4,H15,442536,8,15,Dabrafenib,2,lib
4,H16,415681,8,16,dmso wellmate only/unpinned,1,dmso
4,H17,341799,8,17,Selumetinib,2,lib
4,H18,431924,8,18,dmso wellmate only/unpinned,1,dmso
4,H19,445110,8,19,Y-27632,2,lib
4,H20,442416,8,20,dmso wellmate only/unpinned,1,dmso
4,H21,391400,8,21,IWR-1,2,lib
4,H22,431296,8,22,dmso wellmate only/unpinned,1,dmso
4,H23,156120,8,23,STAUR + dmso,10,staur
4,H24,163835,8,24,STAUR + dmso,10,staur
4,I01,182921,9,1,STAUR + dmso,10,staur
4,I02,179085,9,2,STAUR + dmso,10,staur
4,I03,425296,9,3,dmso wellmate only/unpinned,1,dmso
4,I04,414740,9,4,dmso wellmate only/unpinned,1,dmso
4,I05,391545,9,5,Apoptozole,2,lib
4,I06,402321,9,6,Apoptozole,2,lib
4,I07,352111,9,7,Gefitinib,2,lib
4,I08,369112,9,8,Gefitinib,2,lib
4,I09,337677,9,9,Paclitaxel,2,lib
4,I10,335276,9,10,Paclitaxel,2,lib
4,I11,424342,9,11,SGI-1027,2,lib
4,I12,409181,9,12,SGI-1027,2,lib
4,I13,494547,9,13,PFK-015,2,lib
4,I14,421849,9,14,PFK-015,2,lib
4,I15,441646,9,15,Nedisertib,2,lib
4,I16,470839,9,16,Nedisertib,2,lib
4,I17,317022,9,17,Lapatinib,2,lib
4,I18,313491,9,18,Lapatinib,2,lib
4,I19,98099,9,19,Dinaciclib,2,lib
4,I20,108079,9,20,Dinaciclib,2,lib
4,I21,477632,9,21,TAK-580,2,lib
4,I22,411888,9,22,TAK-580,2,lib
4,I23,393299,9,23,DMSO + dmso,0,bckg
4,I24,443175,9,24,DMSO + dmso,0,bckg
4,J01,165747,10,1,STAUR + dmso,10,staur
4,J02,155378,10,2,STAUR + dmso,10,staur
4,J03,445460,10,3,dmso wellmate only/unpinned,1,dmso
4,J04,416548,10,4,dmso wellmate only/unpinned,1,dmso
4,J05,412309,10,5,Apoptozole,2,lib
4,J06,427584,10,6,dmso wellmate only/unpinned,1,dmso
4,J07,395717,10,7,Gefitinib,2,lib
4,J08,436763,10,8,dmso wellmate only/unpinned,1,dmso
4,J09,321384,10,9,Paclitaxel,2,lib
4,J10,412854,10,10,dmso wellmate only/unpinned,1,dmso
4,J11,440654,10,11,SGI-1027,2,lib
4,J12,426797,10,12,dmso wellmate only/unpinned,1,dmso
4,J13,448999,10,13,PFK-015,2,lib
4,J14,439393,10,14,dmso wellmate only/unpinned,1,dmso
4,J15,439483,10,15,Nedisertib,2,lib
4,J16,438690,10,16,dmso wellmate only/unpinned,1,dmso
4,J17,327685,10,17,Lapatinib,2,lib
4,J18,412861,10,18,dmso wellmate only/unpinned,1,dmso
4,J19,122681,10,19,Dinaciclib,2,lib
4,J20,431645,10,20,dmso wellmate only/unpinned,1,dmso
4,J21,373489,10,21,TAK-580,2,lib
4,J22,413746,10,22,dmso wellmate only/unpinned,1,dmso
4,J23,361042,10,23,DMSO + dmso,0,bckg
4,J24,423643,10,24,DMSO + dmso,0,bckg
4,K01,173177,11,1,STAUR + dmso,10,staur
4,K02,174556,11,2,STAUR + dmso,10,staur
4,K03,434278,11,3,KU-55933,2,lib
4,K04,408142,11,4,KU-55933,2,lib
4,K05,424158,11,5,GSK2606414,2,lib
4,K06,418930,11,6,GSK2606414,2,lib
4,K07,402874,11,7,Tipifarnib,2,lib
4,K08,403553,11,8,Tipifarnib,2,lib
4,K09,401033,11,9,Axitinib,2,lib
4,K10,414675,11,10,Axitinib,2,lib
4,K11,417030,11,11,Laduviglusib,2,lib
4,K12,447322,11,12,Laduviglusib,2,lib
4,K13,349251,11,13,Berzosertib,2,lib
4,K14,335133,11,14,Berzosertib,2,lib
4,K15,433174,11,15,Ceritinib,2,lib
4,K16,433715,11,16,Ceritinib,2,lib
4,K17,366328,11,17,Navitoclax,2,lib
4,K18,394440,11,18,Navitoclax,2,lib
4,K19,401754,11,19,Ro-3306,2,lib
4,K20,377142,11,20,Ro-3306,2,lib
4,K21,329920,11,21,Empesertib,2,lib
4,K22,325414,11,22,Empesertib,2,lib
4,K23,348225,11,23,DMSO + dmso,0,bckg
4,K24,418231,11,24,DMSO + dmso,0,bckg
4,L01,188583,12,1,STAUR + dmso,10,staur
4,L02,182866,12,2,STAUR + dmso,10,staur
4,L03,440836,12,3,KU-55933,2,lib
4,L04,430603,12,4,dmso wellmate only/unpinned,1,dmso
4,L05,457749,12,5,GSK2606414,2,lib
4,L06,440739,12,6,dmso wellmate only/unpinned,1,dmso
4,L07,404482,12,7,Tipifarnib,2,lib
4,L08,456260,12,8,dmso wellmate only/unpinned,1,dmso
4,L09,417965,12,9,Axitinib,2,lib
4,L10,408315,12,10,dmso wellmate only/unpinned,1,dmso
4,L11,424633,12,11,Laduviglusib,2,lib
4,L12,456806,12,12,dmso wellmate only/unpinned,1,dmso
4,L13,375314,12,13,Berzosertib,2,lib
4,L14,425576,12,14,dmso wellmate only/unpinned,1,dmso
4,L15,420957,12,15,Ceritinib,2,lib
4,L16,435330,12,16,dmso wellmate only/unpinned,1,dmso
4,L17,423897,12,17,Navitoclax,2,lib
4,L18,445518,12,18,dmso wellmate only/unpinned,1,dmso
4,L19,374337,12,19,Ro-3306,2,lib
4,L20,421241,12,20,dmso wellmate only/unpinned,1,dmso
4,L21,341269,12,21,Empesertib,2,lib
4,L22,429368,12,22,dmso wellmate only/unpinned,1,dmso
4,L23,363731,12,23,DMSO + dmso,0,bckg
4,L24,386042,12,24,DMSO + dmso,0,bckg
4,M01,193427,13,1,STAUR + dmso,10,staur
4,M02,188342,13,2,STAUR + dmso,10,staur
4,M03,406034,13,3,SGX-523,2,lib
4,M04,440717,13,4,SGX-523,2,lib
4,M05,381388,13,5,Alisertib,2,lib
4,M06,370285,13,6,Alisertib,2,lib
4,M07,345809,13,7,Onvansertib,2,lib
4,M08,350441,13,8,Onvansertib,2,lib
4,M09,428268,13,9,AZD1390,2,lib
4,M10,431114,13,10,AZD1390,2,lib
4,M11,127050,13,11,Camptothecin,2,lib
4,M12,125034,13,12,Camptothecin,2,lib
4,M13,434305,13,13,Tomivosertib,2,lib
4,M14,422693,13,14,Tomivosertib,2,lib
4,M15,364238,13,15,FRAX1036,2,lib
4,M16,390327,13,16,FRAX1036,2,lib
4,M17,364331,13,17,Trametinib,2,lib
4,M18,368896,13,18,Trametinib,2,lib
4,M19,397223,13,19,Lonafarnib,2,lib
4,M20,445165,13,20,Lonafarnib,2,lib
4,M21,409939,13,21,Niclosamide,2,lib
4,M22,392833,13,22,Niclosamide,2,lib
4,M23,366122,13,23,DMSO + dmso,0,bckg
4,M24,389443,13,24,DMSO + dmso,0,bckg
4,N01,173895,14,1,STAUR + dmso,10,staur
4,N02,173778,14,2,STAUR + dmso,10,staur
4,N03,465043,14,3,SGX-523,2,lib
4,N04,427281,14,4,dmso wellmate only/unpinned,1,dmso
4,N05,357051,14,5,Alisertib,2,lib
4,N06,453504,14,6,dmso wellmate only/unpinned,1,dmso
4,N07,355832,14,7,Onvansertib,2,lib
4,N08,419185,14,8,dmso wellmate only/unpinned,1,dmso
4,N09,423333,14,9,AZD1390,2,lib
4,N10,438745,14,10,dmso wellmate only/unpinned,1,dmso
4,N11,125810,14,11,Camptothecin,2,lib
4,N12,432727,14,12,dmso wellmate only/unpinned,1,dmso
4,N13,450511,14,13,Tomivosertib,2,lib
4,N14,422749,14,14,dmso wellmate only/unpinned,1,dmso
4,N15,371470,14,15,FRAX1036,2,lib
4,N16,438476,14,16,dmso wellmate only/unpinned,1,dmso
4,N17,318966,14,17,Trametinib,2,lib
4,N18,412256,14,18,dmso wellmate only/unpinned,1,dmso
4,N19,406490,14,19,Lonafarnib,2,lib
4,N20,405347,14,20,dmso wellmate only/unpinned,1,dmso
4,N21,381660,14,21,Niclosamide,2,lib
4,N22,425600,14,22,dmso wellmate only/unpinned,1,dmso
4,N23,360484,14,23,DMSO + dmso,0,bckg
4,N24,395306,14,24,DMSO + dmso,0,bckg
4,O01,178204,15,1,STAUR + dmso,10,staur
4,O02,175231,15,2,STAUR + dmso,10,staur
4,O03,439253,15,3,BML-277,2,lib
4,O04,475241,15,4,BML-277,2,lib
4,O05,369431,15,5,Ceralasertib,2,lib
4,O06,357787,15,6,Ceralasertib,2,lib
4,O07,334416,15,7,ZN-c3,2,lib
4,O08,360075,15,8,ZN-c3,2,lib
4,O09,289683,15,9,(+)-JQ-1,2,lib
4,O10,295451,15,10,(+)-JQ-1,2,lib
4,O11,312041,15,11,Adavosertib,2,lib
4,O12,312772,15,12,Adavosertib,2,lib
4,O13,389341,15,13,Adapalene,2,lib
4,O14,375003,15,14,Adapalene,2,lib
4,O15,392840,15,15,LB-100,2,lib
4,O16,391427,15,16,LB-100,2,lib
4,O17,433726,15,17,Palbociclib (monohydrochloride),2,lib
4,O18,435920,15,18,Palbociclib (monohydrochloride),2,lib
4,O19,272737,15,19,Copanlisib (dihydrochloride),2,lib
4,O20,283566,15,20,Copanlisib (dihydrochloride),2,lib
4,O21,420749,15,21,Oxaliplatin,2,lib
4,O22,447036,15,22,Oxaliplatin,2,lib
4,O23,376163,15,23,DMSO + dmso,0,bckg
4,O24,402882,15,24,DMSO + dmso,0,bckg
4,P01,172642,16,1,STAUR + dmso,10,staur
4,P02,206733,16,2,STAUR + dmso,10,staur
4,P03,456730,16,3,BML-277,2,lib
4,P04,478628,16,4,dmso wellmate only/unpinned,1,dmso
4,P05,412049,16,5,Ceralasertib,2,lib
4,P06,444879,16,6,dmso wellmate only/unpinned,1,dmso
4,P07,376211,16,7,ZN-c3,2,lib
4,P08,458476,16,8,dmso wellmate only/unpinned,1,dmso
4,P09,336493,16,9,(+)-JQ-1,2,lib
4,P10,442836,16,10,dmso wellmate only/unpinned,1,dmso
4,P11,340086,16,11,Adavosertib,2,lib
4,P12,472741,16,12,dmso wellmate only/unpinned,1,dmso
4,P13,398462,16,13,Adapalene,2,lib
4,P14,445235,16,14,dmso wellmate only/unpinned,1,dmso
4,P15,437412,16,15,LB-100,2,lib
4,P16,431169,16,16,dmso wellmate only/unpinned,1,dmso
4,P17,478165,16,17,Palbociclib (monohydrochloride),2,lib
4,P18,417870,16,18,dmso wellmate only/unpinned,1,dmso
4,P19,284557,16,19,Copanlisib (dihydrochloride),2,lib
4,P20,401679,16,20,dmso wellmate only/unpinned,1,dmso
4,P21,408902,16,21,Oxaliplatin,2,lib
4,P22,408123,16,22,dmso wellmate only/unpinned,1,dmso
4,P23,361512,16,23,DMSO + dmso,0,bckg
4,P24,404938,16,24,DMSO + dmso,0,bckg
5,A01,482711,1,1,DMSO + dmso,0,bckg
5,A02,524636,1,2,DMSO + dmso,0,bckg
5,A03,553829,1,3,dmso wellmate only/unpinned,1,dmso
5,A04,497435,1,4,dmso wellmate only/unpinned,1,dmso
5,A05,509890,1,5,Hydroxyurea,2,lib
5,A06,469316,1,6,Hydroxyurea,2,lib
5,A07,500709,1,7,Tazemetostat,2,lib
5,A08,479285,1,8,Tazemetostat,2,lib
5,A09,510265,1,9,Pemetrexed,2,lib
5,A10,484298,1,10,Pemetrexed,2,lib
5,A11,483587,1,11,Raloxifene (hydrochloride),2,lib
5,A12,470679,1,12,Raloxifene (hydrochloride),2,lib
5,A13,478137,1,13,Mifepristone,2,lib
5,A14,448025,1,14,Mifepristone,2,lib
5,A15,451575,1,15,Fulvestrant,2,lib
5,A16,459753,1,16,Fulvestrant,2,lib
5,A17,480744,1,17,Enzalutamide,2,lib
5,A18,445834,1,18,Enzalutamide,2,lib
5,A19,458337,1,19,Rucaparib,2,lib
5,A20,448846,1,20,Rucaparib,2,lib
5,A21,482921,1,21,5-Fluorouracil,2,lib
5,A22,476985,1,22,5-Fluorouracil,2,lib
5,A23,456595,1,23,STAUR + dmso,10,staur
5,A24,441053,1,24,STAUR + dmso,10,staur
5,B01,462979,2,1,DMSO + dmso,0,bckg
5,B02,478769,2,2,DMSO + dmso,0,bckg
5,B03,438199,2,3,dmso wellmate only/unpinned,1,dmso
5,B04,457752,2,4,dmso wellmate only/unpinned,1,dmso
5,B05,441000,2,5,Hydroxyurea,2,lib
5,B06,433046,2,6,dmso wellmate only/unpinned,1,dmso
5,B07,433160,2,7,Tazemetostat,2,lib
5,B08,418091,2,8,dmso wellmate only/unpinned,1,dmso
5,B09,429049,2,9,Pemetrexed,2,lib
5,B10,408948,2,10,dmso wellmate only/unpinned,1,dmso
5,B11,411558,2,11,Raloxifene (hydrochloride),2,lib
5,B12,441893,2,12,dmso wellmate only/unpinned,1,dmso
