plate,well,signal,row,col,drugs,group_code,groups
3,H22,444404.25,8,22,dmso wellmate only/unpinned,1,dmso
3,H23,259696.328125,8,23,STAUR + dmso,10,staur
3,H24,254765.609375,8,24,STAUR + dmso,10,staur
3,I01,232724.796875,9,1,STAUR + dmso,10,staur
3,I02,238353.234375,9,2,STAUR + dmso,10,staur
3,I03,336126.875,9,3,dmso wellmate only/unpinned,1,dmso
3,I04,396180.09375,9,4,dmso wellmate only/unpinned,1,dmso
3,I05,374793.21875,9,5,Apoptozole,2,lib
3,I06,386321.5625,9,6,Apoptozole,2,lib
3,I07,334436.59375,9,7,Gefitinib,2,lib
3,I08,361554.125,9,8,Gefitinib,2,lib
3,I09,283996.6875,9,9,Paclitaxel,2,lib
3,I10,349027.34375,9,10,Paclitaxel,2,lib
3,I11,332795.9375,9,11,SGI-1027,2,lib
3,I12,325100.65625,9,12,SGI-1027,2,lib
3,I13,308676.59375,9,13,PFK-015,2,lib
3,I14,366370.96875,9,14,PFK-015,2,lib
3,I15,374148.03125,9,15,Nedisertib,2,lib
3,I16,391564.65625,9,16,Nedisertib,2,lib
3,I17,307432.96875,9,17,Lapatinib,2,lib
3,I18,324224.84375,9,18,Lapatinib,2,lib
3,I19,362152.5625,9,19,Dinaciclib,2,lib
3,I20,327097.4375,9,20,Dinaciclib,2,lib
3,I21,409317,9,21,TAK-580,2,lib
3,I22,391389.5,9,22,TAK-580,2,lib
3,I23,588081.1875,9,23,DMSO + dmso,0,bckg
3,I24,624450,9,24,DMSO + dmso,0,bckg
3,J01,302575.21875,10,1,STAUR + dmso,10,staur
3,J02,309210.8125,10,2,STAUR + dmso,10,staur
3,J03,513542.34375,10,3,dmso wellmate only/unpinned,1,dmso
3,J04,484611.96875,10,4,dmso wellmate only/unpinned,1,dmso
3,J05,519526.9375,10,5,Apoptozole,2,lib
3,J06,525999.0625,10,6,dmso wellmate only/unpinned,1,dmso
3,J07,502627.03125,10,7,Gefitinib,2,lib
3,J08,503654.65625,10,8,dmso wellmate only/unpinned,1,dmso
3,J09,423960.28125,10,9,Paclitaxel,2,lib
3,J10,471635.59375,10,10,dmso wellmate only/unpinned,1,dmso
3,J11,474397.28125,10,11,SGI-1027,2,lib
3,J12,523800.8125,10,12,dmso wellmate only/unpinned,1,dmso
3,J13,568419.625,10,13,PFK-015,2,lib
3,J14,479509,10,14,dmso wellmate only/unpinned,1,dmso
3,J15,498093.34375,10,15,Nedisertib,2,lib
3,J16,532153,10,16,dmso wellmate only/unpinned,1,dmso
3,J17,328329.40625,10,17,Lapatinib,2,lib
3,J18,446847.71875,10,18,dmso wellmate only/unpinned,1,dmso
3,J19,350498.6875,10,19,Dinaciclib,2,lib
3,J20,535746.6875,10,20,dmso wellmate only/unpinned,1,dmso
3,J21,464862.8125,10,21,TAK-580,2,lib
3,J22,473118.625,10,22,dmso wellmate only/unpinned,1,dmso
3,J23,586834.625,10,23,DMSO + dmso,0,bckg
3,J24,547137.8125,10,24,DMSO + dmso,0,bckg
3,K01,215057.09375,11,1,STAUR + dmso,10,staur
3,K02,252260.84375,11,2,STAUR + dmso,10,staur
3,K03,310451.53125,11,3,KU-55933,2,lib
3,K04,355992.8125,11,4,KU-55933,2,lib
3,K05,429384.375,11,5,GSK2606414,2,lib
3,K06,341162.71875,11,6,GSK2606414,2,lib
3,K07,305739.75,11,7,Tipifarnib,2,lib
3,K08,380620.15625,11,8,Tipifarnib,2,lib
3,K09,296844.59375,11,9,Axitinib,2,lib
3,K10,315469.8125,11,10,Axitinib,2,lib
3,K11,304831.84375,11,11,Laduviglusib,2,lib
3,K12,310063.25,11,12,Laduviglusib,2,lib
3,K13,320937.6875,11,13,Berzosertib,2,lib
3,K14,387133.15625,11,14,Berzosertib,2,lib
3,K15,324724.0625,11,15,Ceritinib,2,lib
3,K16,381747,11,16,Ceritinib,2,lib
3,K17,344677.5625,11,17,Navitoclax,2,lib
3,K18,321366.84375,11,18,Navitoclax,2,lib
3,K19,395158.34375,11,19,Ro-3306,2,lib
3,K20,365988.5625,11,20,Ro-3306,2,lib
3,K21,366391.40625,11,21,Empesertib,2,lib
3,K22,363326.125,11,22,Empesertib,2,lib
3,K23,583675.9375,11,23,DMSO + dmso,0,bckg
3,K24,505499.65625,11,24,DMSO + dmso,0,bckg
3,L01,289222.28125,12,1,STAUR + dmso,10,staur
3,L02,304866.875,12,2,STAUR + dmso,10,staur
3,L03,447034.53125,12,3,KU-55933,2,lib
3,L04,503006.5625,12,4,dmso wellmate only/unpinned,1,dmso
3,L05,536917.3125,12,5,GSK2606414,2,lib
3,L06,499923.75,12,6,dmso wellmate only/unpinned,1,dmso
3,L07,483902.5625,12,7,Tipifarnib,2,lib
3,L08,471413.75,12,8,dmso wellmate only/unpinned,1,dmso
3,L09,491235.875,12,9,Axitinib,2,lib
3,L10,512295.8125,12,10,dmso wellmate only/unpinned,1,dmso
3,L11,500986.375,12,11,Laduviglusib,2,lib
3,L12,541500.625,12,12,dmso wellmate only/unpinned,1,dmso
3,L13,563249.5,12,13,Berzosertib,2,lib
3,L14,511174.78125,12,14,dmso wellmate only/unpinned,1,dmso
3,L15,502749.65625,12,15,Ceritinib,2,lib
3,L16,517340.375,12,16,dmso wellmate only/unpinned,1,dmso
3,L17,442664.34375,12,17,Navitoclax,2,lib
3,L18,446193.78125,12,18,dmso wellmate only/unpinned,1,dmso
3,L19,501479.75,12,19,Ro-3306,2,lib
3,L20,449028.4375,12,20,dmso wellmate only/unpinned,1,dmso
3,L21,448316.125,12,21,Empesertib,2,lib
3,L22,430610.5,12,22,dmso wellmate only/unpinned,1,dmso
3,L23,573011.6875,12,23,DMSO + dmso,0,bckg
3,L24,619974.6875,12,24,DMSO + dmso,0,bckg
3,M01,236975.3125,13,1,STAUR + dmso,10,staur
3,M02,223470.5625,13,2,STAUR + dmso,10,staur
3,M03,425092.96875,13,3,SGX-523,2,lib
3,M04,441654.25,13,4,SGX-523,2,lib
3,M05,376635.28125,13,5,Alisertib,2,lib
3,M06,409165.21875,13,6,Alisertib,2,lib
3,M07,295262.34375,13,7,Onvansertib,2,lib
3,M08,329739.4375,13,8,Onvansertib,2,lib
3,M09,331923.0625,13,9,AZD1390,2,lib
3,M10,293005.71875,13,10,AZD1390,2,lib
3,M11,299647.15625,13,11,Camptothecin,2,lib
3,M12,241952.734375,13,12,Camptothecin,2,lib
3,M13,331701.21875,13,13,Tomivosertib,2,lib
3,M14,357397,13,14,Tomivosertib,2,lib
3,M15,347833.34375,13,15,FRAX1036,2,lib
3,M16,345179.6875,13,16,FRAX1036,2,lib
3,M17,318818.28125,13,17,Trametinib,2,lib
3,M18,363212.28125,13,18,Trametinib,2,lib
3,M19,483131.875,13,19,Lonafarnib,2,lib
3,M20,477085.96875,13,20,Lonafarnib,2,lib
3,M21,372078.25,13,21,Niclosamide,2,lib
3,M22,403936.71875,13,22,Niclosamide,2,lib
3,M23,647398.75,13,23,DMSO + dmso,0,bckg
3,M24,583862.8125,13,24,DMSO + dmso,0,bckg
3,N01,259710.921875,14,1,STAUR + dmso,10,staur
3,N02,307266.5625,14,2,STAUR + dmso,10,staur
3,N03,465087.59375,14,3,SGX-523,2,lib
3,N04,457403.9375,14,4,dmso wellmate only/unpinned,1,dmso
3,N05,466185.25,14,5,Alisertib,2,lib
3,N06,477809.96875,14,6,dmso wellmate only/unpinned,1,dmso
3,N07,374475,14,7,Onvansertib,2,lib
3,N08,503260.53125,14,8,dmso wellmate only/unpinned,1,dmso
3,N09,493466.25,14,9,AZD1390,2,lib
3,N10,411947.3125,14,10,dmso wellmate only/unpinned,1,dmso
3,N11,391155.96875,14,11,Camptothecin,2,lib
3,N12,462477.71875,14,12,dmso wellmate only/unpinned,1,dmso
3,N13,443572.25,14,13,Tomivosertib,2,lib
3,N14,517273.25,14,14,dmso wellmate only/unpinned,1,dmso
3,N15,514549.53125,14,15,FRAX1036,2,lib
3,N16,448091.34375,14,16,dmso wellmate only/unpinned,1,dmso
3,N17,356941.59375,14,17,Trametinib,2,lib
3,N18,435185.0625,14,18,dmso wellmate only/unpinned,1,dmso
3,N19,560773.9375,14,19,Lonafarnib,2,lib
3,N20,463531.59375,14,20,dmso wellmate only/unpinned,1,dmso
3,N21,452563.71875,14,21,Niclosamide,2,lib
3,N22,435404,14,22,dmso wellmate only/unpinned,1,dmso
3,N23,633114.5625,14,23,DMSO + dmso,0,bckg
3,N24,594675.9375,14,24,DMSO + dmso,0,bckg
3,O01,224941.90625,15,1,STAUR + dmso,10,staur
3,O02,258508.171875,15,2,STAUR + dmso,10,staur
3,O03,392700.28125,15,3,BML-277,2,lib
3,O04,304992.40625,15,4,BML-277,2,lib
3,O05,472969.71875,15,5,Ceralasertib,2,lib
3,O06,353925.9375,15,6,Ceralasertib,2,lib
3,O07,315551.5625,15,7,ZN-c3,2,lib
3,O08,310979.90625,15,8,ZN-c3,2,lib
3,O09,295320.71875,15,9,(+)-JQ-1,2,lib
3,O10,296275.34375,15,10,(+)-JQ-1,2,lib
3,O11,289245.625,15,11,Adavosertib,2,lib
3,O12,275387.65625,15,12,Adavosertib,2,lib
3,O13,267876.25,15,13,Adapalene,2,lib
3,O14,325923.875,15,14,Adapalene,2,lib
3,O15,358620.21875,15,15,LB-100,2,lib
3,O16,357318.1875,15,16,LB-100,2,lib
3,O17,362771.46875,15,17,Palbociclib (monohydrochloride),2,lib
3,O18,339577.53125,15,18,Palbociclib (monohydrochloride),2,lib
3,O19,331692.4375,15,19,Copanlisib (dihydrochloride),2,lib
3,O20,304776.375,15,20,Copanlisib (dihydrochloride),2,lib
3,O21,408187.25,15,21,Oxaliplatin,2,lib
3,O22,401029.0625,15,22,Oxaliplatin,2,lib
3,O23,583001.625,15,23,DMSO + dmso,0,bckg
3,O24,565602.5,15,24,DMSO + dmso,0,bckg
3,P01,260712.25,16,1,STAUR + dmso,10,staur
3,P02,332314.28125,16,2,STAUR + dmso,10,staur
3,P03,505657.28125,16,3,BML-277,2,lib
3,P04,398302.4375,16,4,dmso wellmate only/unpinned,1,dmso
3,P05,492438.625,16,5,Ceralasertib,2,lib
3,P06,486894.875,16,6,dmso wellmate only/unpinned,1,dmso
3,P07,423370.59375,16,7,ZN-c3,2,lib
3,P08,476875.78125,16,8,dmso wellmate only/unpinned,1,dmso
3,P09,388347.59375,16,9,(+)-JQ-1,2,lib
3,P10,429509.90625,16,10,dmso wellmate only/unpinned,1,dmso
3,P11,466839.1875,16,11,Adavosertib,2,lib
3,P12,440063.21875,16,12,dmso wellmate only/unpinned,1,dmso
3,P13,416723.3125,16,13,Adapalene,2,lib
3,P14,421268.6875,16,14,dmso wellmate only/unpinned,1,dmso
3,P15,480078.25,16,15,LB-100,2,lib
3,P16,459724.8125,16,16,dmso wellmate only/unpinned,1,dmso
3,P17,404035.96875,16,17,Palbociclib (monohydrochloride),2,lib
3,P18,437231.5,16,18,dmso wellmate only/unpinned,1,dmso
3,P19,354322.96875,16,19,Copanlisib (dihydrochloride),2,lib
3,P20,473903.90625,16,20,dmso wellmate only/unpinned,1,dmso
3,P21,439251.65625,16,21,Oxaliplatin,2,lib
3,P22,401183.8125,16,22,dmso wellmate only/unpinned,1,dmso
3,P23,585018.8125,16,23,DMSO + dmso,0,bckg
3,P24,595770.6875,16,24,DMSO + dmso,0,bckg
4,A01,579174.375,1,1,DMSO + dmso,0,bckg
4,A02,563156.125,1,2,DMSO + dmso,0,bckg
4,A03,395406.46875,1,3,dmso wellmate only/unpinned,1,dmso
4,A04,388175.34375,1,4,dmso wellmate only/unpinned,1,dmso
4,A05,370872.5625,1,5,Hydroxyurea,2,lib
4,A06,340377.40625,1,6,Hydroxyurea,2,lib
4,A07,321930.28125,1,7,Tazemetostat,2,lib
4,A08,325891.78125,1,8,Tazemetostat,2,lib
4,A09,289263.15625,1,9,Pemetrexed,2,lib
4,A10,304078.65625,1,10,Pemetrexed,2,lib
4,A11,302408.8125,1,11,Raloxifene (hydrochloride),2,lib
4,A12,263643.25,1,12,Raloxifene (hydrochloride),2,lib
4,A13,264376,1,13,Mifepristone,2,lib
4,A14,351748.125,1,14,Mifepristone,2,lib
4,A15,316459.46875,1,15,Fulvestrant,2,lib
4,A16,271866.9375,1,16,Fulvestrant,2,lib
4,A17,347065.5625,1,17,Enzalutamide,2,lib
4,A18,338795.15625,1,18,Enzalutamide,2,lib
4,A19,367045.34375,1,19,Rucaparib,2,lib
4,A20,325118.15625,1,20,Rucaparib,2,lib
4,A21,271449.5,1,21,5-Fluorouracil,2,lib
4,A22,298520.28125,1,22,5-Fluorouracil,2,lib
4,A23,219062.40625,1,23,STAUR + dmso,10,staur
4,A24,212806.3125,1,24,STAUR + dmso,10,staur
4,B01,629234.75,2,1,DMSO + dmso,0,bckg
4,B02,563862.5625,2,2,DMSO + dmso,0,bckg
4,B03,429512.8125,2,3,dmso wellmate only/unpinned,1,dmso
4,B04,405338,2,4,dmso wellmate only/unpinned,1,dmso
4,B05,368589.65625,2,5,Hydroxyurea,2,lib
4,B06,392192.3125,2,6,dmso wellmate only/unpinned,1,dmso
4,B07,376436.78125,2,7,Tazemetostat,2,lib
4,B08,434627.46875,2,8,dmso wellmate only/unpinned,1,dmso
4,B09,355595.78125,2,9,Pemetrexed,2,lib
4,B10,379166.34375,2,10,dmso wellmate only/unpinned,1,dmso
4,B11,372250.46875,2,11,Raloxifene (hydrochloride),2,lib
4,B12,363755.28125,2,12,dmso wellmate only/unpinned,1,dmso
4,B13,337116.53125,2,13,Mifepristone,2,lib
4,B14,335166.4375,2,14,dmso wellmate only/unpinned,1,dmso
4,B15,381627.3125,2,15,Fulvestrant,2,lib
4,B16,356944.53125,2,16,dmso wellmate only/unpinned,1,dmso
4,B17,414767.375,2,17,Enzalutamide,2,lib
4,B18,351648.875,2,18,dmso wellmate only/unpinned,1,dmso
4,B19,424941.1875,2,19,Rucaparib,2,lib
4,B20,394451.875,2,20,dmso wellmate only/unpinned,1,dmso
4,B21,382526.46875,2,21,5-Fluorouracil,2,lib
4,B22,422197.03125,2,22,dmso wellmate only/unpinned,1,dmso
4,B23,233991.765625,2,23,STAUR + dmso,10,staur
4,B24,209962.90625,2,24,STAUR + dmso,10,staur
4,C01,496776.75,3,1,DMSO + dmso,0,bckg
4,C02,587234.625,3,2,DMSO + dmso,0,bckg
4,C03,522452.09375,3,3,dmso wellmate only/unpinned,1,dmso
4,C04,363874.96875,3,4,dmso wellmate only/unpinned,1,dmso
4,C05,266110.0625,3,5,Gemcitabine,2,lib
4,C06,230958.609375,3,6,Gemcitabine,2,lib
4,C07,358310.75,3,7,Erlotinib,2,lib
4,C08,335899.1875,3,8,Erlotinib,2,lib
4,C09,303413.0625,3,9,Saracatinib,2,lib
4,C10,315548.65625,3,10,Saracatinib,2,lib
4,C11,261760.28125,3,11,Ipatasertib,2,lib
4,C12,318727.78125,3,12,Ipatasertib,2,lib
4,C13,267312.8125,3,13,Vorinostat,2,lib
4,C14,283804.03125,3,14,Vorinostat,2,lib
4,C15,250550.125,3,15,Buparlisib,2,lib
4,C16,262501.78125,3,16,Buparlisib,2,lib
4,C17,369386.625,3,17,Everolimus,2,lib
4,C18,307120.59375,3,18,Everolimus,2,lib
4,C19,258271.703125,3,19,Topotecan (Hydrochloride),2,lib
4,C20,313668.59375,3,20,Topotecan (Hydrochloride),2,lib
4,C21,299489.5,3,21,Bortezomib,2,lib
4,C22,465020.4375,3,22,Bortezomib,2,lib
4,C23,244559.6875,3,23,STAUR + dmso,10,staur
4,C24,233831.203125,3,24,STAUR + dmso,10,staur
4,D01,545549.6875,4,1,DMSO + dmso,0,bckg
4,D02,580450.125,4,2,DMSO + dmso,0,bckg
4,D03,482591.78125,4,3,dmso wellmate only/unpinned,1,dmso
4,D04,474727.15625,4,4,dmso wellmate only/unpinned,1,dmso
4,D05,310390.21875,4,5,Gemcitabine,2,lib
4,D06,481990.40625,4,6,dmso wellmate only/unpinned,1,dmso
4,D07,356214.6875,4,7,Erlotinib,2,lib
4,D08,423887.3125,4,8,dmso wellmate only/unpinned,1,dmso
4,D09,339819.8125,4,9,Saracatinib,2,lib
4,D10,440019.4375,4,10,dmso wellmate only/unpinned,1,dmso
4,D11,384441.53125,4,11,Ipatasertib,2,lib
4,D12,405559.84375,4,12,dmso wellmate only/unpinned,1,dmso
4,D13,344989.9375,4,13,Vorinostat,2,lib
4,D14,439196.1875,4,14,dmso wellmate only/unpinned,1,dmso
4,D15,346715.25,4,15,Buparlisib,2,lib
4,D16,472526,4,16,dmso wellmate only/unpinned,1,dmso
4,D17,405959.8125,4,17,Everolimus,2,lib
4,D18,418410.6875,4,18,dmso wellmate only/unpinned,1,dmso
4,D19,254029.9375,4,19,Topotecan (Hydrochloride),2,lib
4,D20,426141.03125,4,20,dmso wellmate only/unpinned,1,dmso
4,D21,333768.09375,4,21,Bortezomib,2,lib
4,D22,463009.03125,4,22,dmso wellmate only/unpinned,1,dmso
4,D23,275483.96875,4,23,STAUR + dmso,10,staur
4,D24,232999.203125,4,24,STAUR + dmso,10,staur
4,E01,533735.25,5,1,DMSO + dmso,0,bckg
4,E02,548690.875,5,2,DMSO + dmso,0,bckg
4,E03,414352.8125,5,3,dmso wellmate only/unpinned,1,dmso
4,E04,447697.21875,5,4,dmso wellmate only/unpinned,1,dmso
4,E05,396968.3125,5,5,FRAX597,2,lib
4,E06,383294.25,5,6,FRAX597,2,lib
4,E07,245350.828125,5,7,Ganetespib,2,lib
4,E08,276289.71875,5,8,Ganetespib,2,lib
4,E09,346537.15625,5,9,Afatinib,2,lib
4,E10,359875.5,5,10,Afatinib,2,lib
4,E11,342672,5,11,Volasertib,2,lib
4,E12,323226.4375,5,12,Volasertib,2,lib
4,E13,345208.875,5,13,PF-573228,2,lib
4,E14,375558.0625,5,14,PF-573228,2,lib
4,E15,365997.3125,5,15,ART558,2,lib
4,E16,360433.09375,5,16,ART558,2,lib
4,E17,358126.84375,5,17,Mirin,2,lib
4,E18,369272.78125,5,18,Mirin,2,lib
4,E19,344575.375,5,19,Ferrostatin-1,2,lib
4,E20,313709.46875,5,20,Ferrostatin-1,2,lib
4,E21,383609.53125,5,21,Barasertib,2,lib
4,E22,351488.3125,5,22,Barasertib,2,lib
4,E23,260145.90625,5,23,STAUR + dmso,10,staur
4,E24,244355.34375,5,24,STAUR + dmso,10,staur
4,F01,530144.5,6,1,DMSO + dmso,0,bckg
4,F02,566653.4375,6,2,DMSO + dmso,0,bckg
4,F03,441391.5,6,3,dmso wellmate only/unpinned,1,dmso
4,F04,509738.5,6,4,dmso wellmate only/unpinned,1,dmso
4,F05,476829.0625,6,5,FRAX597,2,lib
4,F06,460428.34375,6,6,dmso wellmate only/unpinned,1,dmso
4,F07,322157.96875,6,7,Ganetespib,2,lib
4,F08,502615.375,6,8,dmso wellmate only/unpinned,1,dmso
4,F09,346543,6,9,Afatinib,2,lib
4,F10,443668.5625,6,10,dmso wellmate only/unpinned,1,dmso
4,F11,390052.46875,6,11,Volasertib,2,lib
4,F12,484066.03125,6,12,dmso wellmate only/unpinned,1,dmso
4,F13,446590.8125,6,13,PF-573228,2,lib
4,F14,516759.4375,6,14,dmso wellmate only/unpinned,1,dmso
4,F15,432184,6,15,ART558,2,lib
4,F16,476653.90625,6,16,dmso wellmate only/unpinned,1,dmso
4,F17,379432,6,17,Mirin,2,lib
4,F18,400763.40625,6,18,dmso wellmate only/unpinned,1,dmso
4,F19,367235.09375,6,19,Ferrostatin-1,2,lib
4,F20,380059.65625,6,20,dmso wellmate only/unpinned,1,dmso
4,F21,374863.28125,6,21,Barasertib,2,lib
4,F22,426625.625,6,22,dmso wellmate only/unpinned,1,dmso
4,F23,285208.21875,6,23,STAUR + dmso,10,staur
4,F24,280537.3125,6,24,STAUR + dmso,10,staur
4,G01,572138.8125,7,1,DMSO + dmso,0,bckg
4,G02,472131.875,7,2,DMSO + dmso,0,bckg
4,G03,412110.78125,7,3,dmso wellmate only/unpinned,1,dmso
4,G04,462197.46875,7,4,dmso wellmate only/unpinned,1,dmso
4,G05,408759.40625,7,5,Infigratinib,2,lib
4,G06,490666.625,7,6,Infigratinib,2,lib
4,G07,325687.4375,7,7,Prexasertib,2,lib
4,G08,332793.03125,7,8,Prexasertib,2,lib
4,G09,427921.8125,7,9,Silmitasertib,2,lib
4,G10,390951.59375,7,10,Silmitasertib,2,lib
4,G11,376565.21875,7,11,Olaparib,2,lib
4,G12,371827.1875,7,12,Olaparib,2,lib
4,G13,399207.4375,7,13,T0070907,2,lib
4,G14,419365.28125,7,14,T0070907,2,lib
4,G15,364663.1875,7,15,Dabrafenib,2,lib
4,G16,341866.25,7,16,Dabrafenib,2,lib
4,G17,345340.25,7,17,Selumetinib,2,lib
4,G18,345909.5,7,18,Selumetinib,2,lib
4,G19,428164.09375,7,19,Y-27632,2,lib
4,G20,411261.28125,7,20,Y-27632,2,lib
4,G21,399303.75,7,21,IWR-1,2,lib
4,G22,394673.71875,7,22,IWR-1,2,lib
4,G23,244472.109375,7,23,STAUR + dmso,10,staur
4,G24,276999.09375,7,24,STAUR + dmso,10,staur
4,H01,660935.625,8,1,DMSO + dmso,0,bckg
4,H02,626210.375,8,2,DMSO + dmso,0,bckg
4,H03,522148.5,8,3,dmso wellmate only/unpinned,1,dmso
4,H04,500139.78125,8,4,dmso wellmate only/unpinned,1,dmso
4,H05,496160.75,8,5,Infigratinib,2,lib
4,H06,507043.96875,8,6,dmso wellmate only/unpinned,1,dmso
4,H07,364126.03125,8,7,Prexasertib,2,lib
4,H08,468535.28125,8,8,dmso wellmate only/unpinned,1,dmso
4,H09,450736.25,8,9,Silmitasertib,2,lib
4,H10,476569.25,8,10,dmso wellmate only/unpinned,1,dmso
4,H11,516899.5625,8,11,Olaparib,2,lib
4,H12,528752,8,12,dmso wellmate only/unpinned,1,dmso
4,H13,490100.28125,8,13,T0070907,2,lib
4,H14,458075.40625,8,14,dmso wellmate only/unpinned,1,dmso
4,H15,472123.125,8,15,Dabrafenib,2,lib
4,H16,490395.125,8,16,dmso wellmate only/unpinned,1,dmso
4,H17,323433.71875,8,17,Selumetinib,2,lib
4,H18,426050.53125,8,18,dmso wellmate only/unpinned,1,dmso
4,H19,453349.03125,8,19,Y-27632,2,lib
4,H20,500498.875,8,20,dmso wellmate only/unpinned,1,dmso
4,H21,393549.78125,8,21,IWR-1,2,lib
4,H22,494990.125,8,22,dmso wellmate only/unpinned,1,dmso
4,H23,273957.1875,8,23,STAUR + dmso,10,staur
4,H24,255288.171875,8,24,STAUR + dmso,10,staur
4,I01,255775.6875,9,1,STAUR + dmso,10,staur
4,I02,257480.578125,9,2,STAUR + dmso,10,staur
4,I03,382395.09375,9,3,dmso wellmate only/unpinned,1,dmso
4,I04,412840.625,9,4,dmso wellmate only/unpinned,1,dmso
4,I05,421767.875,9,5,Apoptozole,2,lib
4,I06,450742.0625,9,6,Apoptozole,2,lib
4,I07,352451.6875,9,7,Gefitinib,2,lib
4,I08,350989.125,9,8,Gefitinib,2,lib
4,I09,339469.5,9,9,Paclitaxel,2,lib
4,I10,341396.25,9,10,Paclitaxel,2,lib
4,I11,413695.96875,9,11,SGI-1027,2,lib
4,I12,383408.09375,9,12,SGI-1027,2,lib
4,I13,445367.625,9,13,PFK-015,2,lib
4,I14,402990.84375,9,14,PFK-015,2,lib
4,I15,400620.375,9,15,Nedisertib,2,lib
4,I16,426681.09375,9,16,Nedisertib,2,lib
4,I17,295755.6875,9,17,Lapatinib,2,lib
4,I18,341492.59375,9,18,Lapatinib,2,lib
4,I19,341092.65625,9,19,Dinaciclib,2,lib
4,I20,365176.96875,9,20,Dinaciclib,2,lib
4,I21,455894.65625,9,21,TAK-580,2,lib
4,I22,403968.8125,9,22,TAK-580,2,lib
4,I23,692531.3125,9,23,DMSO + dmso,0,bckg
4,I24,665448.875,9,24,DMSO + dmso,0,bckg
4,J01,273098.90625,10,1,STAUR + dmso,10,staur
4,J02,273241.9375,10,2,STAUR + dmso,10,staur
4,J03,504845.71875,10,3,dmso wellmate only/unpinned,1,dmso
4,J04,461458.875,10,4,dmso wellmate only/unpinned,1,dmso
4,J05,475562.09375,10,5,Apoptozole,2,lib
4,J06,622797.6875,10,6,dmso wellmate only/unpinned,1,dmso
4,J07,428064.84375,10,7,Gefitinib,2,lib
4,J08,471282.375,10,8,dmso wellmate only/unpinned,1,dmso
4,J09,424047.875,10,9,Paclitaxel,2,lib
4,J10,444170.6875,10,10,dmso wellmate only/unpinned,1,dmso
4,J11,524393.4375,10,11,SGI-1027,2,lib
4,J12,498761.875,10,12,dmso wellmate only/unpinned,1,dmso
4,J13,507306.6875,10,13,PFK-015,2,lib
4,J14,486509.5,10,14,dmso wellmate only/unpinned,1,dmso
4,J15,470427,10,15,Nedisertib,2,lib
4,J16,498408.625,10,16,dmso wellmate only/unpinned,1,dmso
4,J17,352022.5625,10,17,Lapatinib,2,lib
4,J18,420363.6875,10,18,dmso wellmate only/unpinned,1,dmso
4,J19,374565.5,10,19,Dinaciclib,2,lib
4,J20,487750.21875,10,20,dmso wellmate only/unpinned,1,dmso
4,J21,404336.65625,10,21,TAK-580,2,lib
4,J22,460553.875,10,22,dmso wellmate only/unpinned,1,dmso
4,J23,653771.625,10,23,DMSO + dmso,0,bckg
4,J24,561316.9375,10,24,DMSO + dmso,0,bckg
4,K01,273478.40625,11,1,STAUR + dmso,10,staur
4,K02,287461.9375,11,2,STAUR + dmso,10,staur
4,K03,373593.375,11,3,KU-55933,2,lib
4,K04,350037.40625,11,4,KU-55933,2,lib
4,K05,455013.03125,11,5,GSK2606414,2,lib
4,K06,457655,11,6,GSK2606414,2,lib
4,K07,337773.375,11,7,Tipifarnib,2,lib
4,K08,392370.40625,11,8,Tipifarnib,2,lib
4,K09,440705.46875,11,9,Axitinib,2,lib
4,K10,440612.0625,11,10,Axitinib,2,lib
4,K11,384461.96875,11,11,Laduviglusib,2,lib
4,K12,407609.21875,11,12,Laduviglusib,2,lib
4,K13,469084.125,11,13,Berzosertib,2,lib
4,K14,459062.125,11,14,Berzosertib,2,lib
4,K15,390980.8125,11,15,Ceritinib,2,lib
4,K16,384969.9375,11,16,Ceritinib,2,lib
4,K17,327754.3125,11,17,Navitoclax,2,lib
4,K18,406423.96875,11,18,Navitoclax,2,lib
4,K19,410913.875,11,19,Ro-3306,2,lib
4,K20,382266.65625,11,20,Ro-3306,2,lib
4,K21,345821.9375,11,21,Empesertib,2,lib
4,K22,325488.90625,11,22,Empesertib,2,lib
4,K23,535711.625,11,23,DMSO + dmso,0,bckg
4,K24,618681.4375,11,24,DMSO + dmso,0,bckg
4,L01,279582.6875,12,1,STAUR + dmso,10,staur
4,L02,288267.65625,12,2,STAUR + dmso,10,staur
4,L03,426555.5625,12,3,KU-55933,2,lib
4,L04,478890.09375,12,4,dmso wellmate only/unpinned,1,dmso
4,L05,538245.5625,12,5,GSK2606414,2,lib
4,L06,529519.75,12,6,dmso wellmate only/unpinned,1,dmso
4,L07,423639.15625,12,7,Tipifarnib,2,lib
4,L08,545567.25,12,8,dmso wellmate only/unpinned,1,dmso
4,L09,547251.6875,12,9,Axitinib,2,lib
4,L10,469773.09375,12,10,dmso wellmate only/unpinned,1,dmso
4,L11,478560.21875,12,11,Laduviglusib,2,lib
4,L12,547161.1875,12,12,dmso wellmate only/unpinned,1,dmso
4,L13,497381.03125,12,13,Berzosertib,2,lib
4,L14,497961.96875,12,14,dmso wellmate only/unpinned,1,dmso
4,L15,448669.375,12,15,Ceritinib,2,lib
4,L16,541582.375,12,16,dmso wellmate only/unpinned,1,dmso
4,L17,491895.65625,12,17,Navitoclax,2,lib
4,L18,518633.65625,12,18,dmso wellmate only/unpinned,1,dmso
4,L19,383846,12,19,Ro-3306,2,lib
